,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year,latitude,longitude
5580,1127,Road House,Jun-15,,,,,2024,,
5581,1127,Road House,Jul-15,,,,,2024,,
5582,1127,Road House,"Aug-15
Sep-15","2,499.75","1,999.80","2,499.75","1,999.80",2024,,
5583,1127,Road House,Oct-15,664.48,758.40,,,2024,,
5584,1127,Road House,Nov-15,"2,375.49","2,091.80",,,2024,,
5585,1127,Road House,Dec-15,"1,066.00",852.80,,,2024,,
5586,1127,Road House,Jan-16,"-2,293.64",875.20,,,2024,,
5587,1127,Road House,Feb-16,"10,358.82","7,571.85",,,2024,,
5588,1127,Road House,Mar-16,"14,303.32","11,041.60",,,2024,,
5589,1127,Road House,Apr-16,"3,961.36","3,276.00",,,2024,,
5590,1127,Road House,May-16,"4,516.04","4,191.20",,,2024,,
5591,1127,Road House,Jun-16,"17,113.31","16,008.40",,,2024,,
5592,1127,Road House,Jul-16,"6,176.65","3,540.00",,,2024,,
5593,1127,Road House,Aug-16,"6,291.27","4,649.60",,,2024,,
5594,1127,Road House,Sep-16,"3,710.13","5,741.45","68,243.23","60,598.30",2024,,
5595,1127,Road House,Oct-16,"16,841.09","10,325.45",,,2024,,
5596,1127,Road House,Nov-16,"2,851.92","2,982.75",,,2024,,
5597,1127,Road House,Dec-16,"11,259.97","7,028.95",,,2024,,
5598,1127,Road House,Jan-17,"8,183.80","6,547.05",,,2024,,
5599,1127,Road House,Feb-17,"3,458.07","1,968.00",,,2024,,
5600,1127,Road House,Mar-17,"16,111.58","12,285.50",,,2024,,
5601,1127,Road House,Apr-17,"13,435.79","11,106.80",,,2024,,
5602,1127,Road House,May-17,"10,766.57","8,229.60",,,2024,,
5603,1127,Road House,Jun-17,"2,589.50","2,071.60",,,2024,,
5604,1127,Road House,Jul-17,"7,855.00","6,284.00",,,2024,,
5605,1127,Road House,Aug-17,"11,401.90","9,121.50",,,2024,,
5606,1127,Road House,Sep-17,"8,676.80","6,941.45","1,13,431.99","84,892.65",2024,,
5607,1127,Road House,Oct-17,"3,382.00","2,705.60",,,2024,,
5608,1127,Road House,Nov-17,"1,130.00",904.00,,,2024,,
5609,1127,Road House,Dec-17,"2,106.00","1,684.80",,,2024,,
5610,1127,Road House,Jan-18,"8,289.00","6,631.20",,,2024,,
5611,1127,Road House,Feb-18,"1,592.55","1,274.05",,,2024,,
5612,1127,Road House,Mar-18,"1,657.00","1,325.60",,,2024,,
5613,1127,Road House,Apr-18,"10,128.25","8,102.60",,,2024,,
5614,1127,Road House,May-18,"6,475.00","5,180.00",,,2024,,
5615,1127,Road House,Jun-18,"1,801.20","1,440.95",,,2024,,
5616,1127,Road House,Jul-18,"8,469.55","6,775.65",,,2024,,
5617,1127,Road House,Aug-18,"6,293.95","5,035.15",,,2024,,
5618,1127,Road House,Sep-18,"3,145.00","2,516.00","54,469.50","43,575.60",2024,,
5619,1127,Road House,Oct-18,"2,367.00","1,893.60",,,2024,,
5620,1127,Road House,Nov-18,"3,841.35","3,073.10",,,2024,,
5621,1127,Road House,Dec-18,"6,408.00","5,126.40",,,2024,,
5622,1127,Road House,Jan-19,"1,372.00","1,097.60",,,2024,,
5623,1127,Road House,Feb-19,"9,119.45","7,295.55",,,2024,,
5624,1127,Road House,"Mar-19
Apr-19 May-19","(9,379.55)
- 7,355.00","7,480.80
- 5,884.00",,,2024,,
5625,1127,Road House,"Jun-19 Jul-19
Aug-19","3,639.70
21,229.10","2,995.50
- 1,928.80",,,2024,,
5626,1127,Road House,Sep-19,-287.00,863.45,"45,665.05","37,638.80",2024,,
5627,1127,Road House,Oct-19,"1,810.00","1,448.00",,,2024,,
5628,1127,Road House,Nov-19,65.00,52.00,,,2024,,
5629,1127,Road House,Dec-19,853.00,682.40,,,2024,,
5630,1127,Road House,Jan-20,"1,453.00","1,162.40",,,2024,,
5631,1127,Road House,Feb-20,825.00,660.00,,,2024,,
5632,1127,Road House,"Mar-20 Apr-20
May-20","399.25
-","319.40
-",,,2024,,
5633,1127,Road House,Jun-20,,,,,2024,,
5634,1127,Road House,Jul-20,"4,244.00","3,395.20",,,2024,,
5635,1127,Road House,Aug-20,"2,505.00","2,004.00",,,2024,,
5636,1127,Road House,Sep-20,"1,685.00","1,348.00","13,839.25","11,071.40",2024,,
5637,1127,Road House,Oct-20,"1,368.00","1,094.40",,,2024,,
5638,1127,Road House,Nov-20,"1,338.50","1,070.80",,,2024,,
5639,1127,Road House,Dec-20,323.00,258.40,,,2024,,
5640,1127,Road House,Jan-21,632.00,505.60,,,2024,,
5641,1127,Road House,Feb-21,530.00,424.00,,,2024,,
5642,1127,Road House,Mar-21,522.00,417.60,,,2024,,
5643,1127,Road House,Apr-21,"5,911.95","4,729.55",,,2024,,
5644,1127,Road House,May-21,545.00,436.00,,,2024,,
5645,1127,Road House,Jun-21,"4,138.05","3,310.45",,,2024,,
5646,1127,Road House,Jul-21,"2,989.00","2,391.20",,,2024,,
5647,1127,Road House,Aug-21,"3,836.00","3,068.80",,,2024,,
5648,1127,Road House,Sep-21,"5,382.00","4,305.60","27,515.50","22,012.40",2024,,
5649,1127,Road House,Oct-21,"7,296.00","5,836.80",,,2024,,
5650,1127,Road House,Nov-21,"1,973.00","1,578.40",,,2024,,
5651,1127,Road House,Dec-21,609.00,487.20,,,2024,,
5652,1127,Road House,Jan-22,"1,028.00",822.40,,,2024,,
5653,1127,Road House,Feb-22,"1,408.00","1,126.40",,,2024,,
5654,1127,Road House,Mar-22,25.00,20.00,,,2024,,
5655,1127,Road House,Apr-22,"2,120.00","1,696.00",,,2024,,
5656,1127,Road House,"May-22
Jun-22 Jul-22","2,526.00
- 288.95","2,020.80
- 231.15",,,2024,,
5657,1127,Road House,Aug-22,"5,925.00","4,740.00",,,2024,,
5658,1127,Road House,Sep-22,"4,835.00","3,868.00","28,033.95","22,427.15",2024,,
5659,1127,Road House,Oct-22,"4,004.50","3,203.60",,,2024,,
5660,1127,Road House,Nov-22,"1,719.00","1,375.20",,,2024,,
5661,1127,Road House,Dec-22,"1,494.00","1,195.20",,,2024,,
5662,1127,Road House,Jan-23,"2,687.00","2,149.60",,,2024,,
5663,1127,Road House,Feb-23,"3,070.00","2,456.00",,,2024,,
5664,1127,Road House,Mar-23,"-3,177.50",-,,,2024,,
5665,1127,Road House,Apr-23,"3,844.00",533.20,,,2024,,
5666,1127,Road House,May-23,"4,269.00","3,415.20",,,2024,,
5667,1127,Road House,Jun-23,"3,749.40","2,999.50",,,2024,,
5668,1127,Road House,Jul-23,"3,410.45","2,728.35",,,2024,,
5669,1127,Road House,Aug-23,"3,694.00","2,955.20",,,2024,,
5670,1127,Road House,Sep-23,"6,827.63","5,459.70","35,591.48","28,470.75",2024,,
5671,1127,Road House,Oct-23,27.65,,,,2024,,
5672,1127,Road House,Nov-23,"4,870.75","4,978.60",,,2024,,
5673,1127,Road House,Dec-23,"4,693.00","2,920.00",,,2024,,
5674,1127,Road House,Jan-24,"2,576.05","1,882.60",,,2024,,
5675,1127,Road House,Feb-24,"1,536.60","1,464.00",,,2024,,
5676,1127,Road House,Mar-24,"-1,993.90",-,,,2024,,
5677,1127,Road House,"Apr-24
May-24","3,730.55","1,052.50",,,2024,,
5678,1127,Road House,Jun-24,,,,,2024,,
5679,1127,Road House,Jul-24,,,,,2024,,
5680,1127,Road House,Aug-24,,,,,2024,,
5681,1127,Road House,Sep-24,,,"15,440.70","12,297.70",2024,,
5682,3171,Mountain View Inn 400201,Oct-23,,,,,2024,,
5683,3171,Mountain View Inn 400202,Nov-23,"5,709.50","4,617.60",,,2024,,
5684,3171,Mountain View Inn 400203,Dec-23,"1,415.90","1,085.30",,,2024,,
5685,3171,Mountain View Inn 400204,Jan-24,-18.30,-,,,2024,,
5686,3171,Mountain View Inn 400205,Feb-24,569.30,540.00,,,2024,,
5687,3171,Mountain View Inn 400206,Mar-24,217.30,191.20,,,2024,,
5688,3171,Mountain View Inn 400207,"Apr-24
May-24",-24.05,-,,,2024,,
5689,3171,Mountain View Inn 400208,Jun-24,,,,,2024,,
5690,3171,Mountain View Inn 400209,Jul-24,,,,,2024,,
5691,3171,Mountain View Inn 400210,Aug-24,,,,,2024,,
5692,3171,Mountain View Inn 400211,Sep-24,,,"7,869.65","6,434.10",2024,,
5693,1097,Schwab BC,Oct-13,"6,180.69","4,958.00",,,2024,,
5694,1097,Schwab BC,Nov-13,"5,129.75","4,103.80",,,2024,,
5695,1097,Schwab BC,Dec-13,146.85,117.50,,,2024,,
5696,1097,Schwab BC,Jan-14,"5,289.73","4,004.00",,,2024,,
5697,1097,Schwab BC,Feb-14,"3,041.00","2,432.80",,,2024,,
5698,1097,Schwab BC,Mar-14,"8,440.00","6,752.00",,,2024,,
5699,1097,Schwab BC,Apr-14,"6,883.00","5,506.40",,,2024,,
5700,1097,Schwab BC,May-14,"9,080.00","7,264.00",,,2024,,
5701,1097,Schwab BC,Jun-14,-599.15,588.30,,,2024,,
5702,1097,Schwab BC,Jul-14,"3,805.95","1,977.15",,,2024,,
5703,1097,Schwab BC,Aug-14,"5,700.00","4,560.00",,,2024,,
5704,1097,Schwab BC,Sep-14,"4,624.20","3,699.35","57,722.02","45,963.30",2024,,
5705,1097,Schwab BC,Oct-14,"1,568.00","1,254.40",,,2024,,
5706,1097,Schwab BC,Nov-14,"4,708.60","3,766.90",,,2024,,
5707,1097,Schwab BC,Dec-14,"1,657.40","1,325.90",,,2024,,
5708,1097,Schwab BC,Jan-15,"1,025.20",820.15,,,2024,,
5709,1097,Schwab BC,Feb-15,"3,208.00","2,566.40",,,2024,,
5710,1097,Schwab BC,Mar-15,"2,144.95","1,715.95",,,2024,,
5711,1097,Schwab BC,Apr-15,"2,960.00","2,368.00",,,2024,,
5712,1097,Schwab BC,May-15,,,,,2024,,
5713,1097,Schwab BC,Jun-15,"5,248.30","4,198.65",,,2024,,
5714,1097,Schwab BC,Jul-15,"1,337.00","1,069.60",,,2024,,
5715,1097,Schwab BC,Aug-15,"2,432.80","1,946.25",,,2024,,
5716,1097,Schwab BC,Sep-15,,,"26,290.25","21,032.20",2024,,
5717,2394,Beach Head,Oct-13,"14,667.81","12,152.45",,,2024,,
5718,2394,Beach Head,Nov-13,"12,430.25","9,944.20",,,2024,,
5719,2394,Beach Head,Dec-13,"31,218.75","24,975.00",,,2024,,
5720,2394,Beach Head,Jan-14,"37,935.14","25,827.55",,,2024,,
5721,2394,Beach Head,Feb-14,"17,453.90","13,963.15",,,2024,,
5722,2394,Beach Head,Mar-14,"21,660.05","17,328.05",,,2024,,
5723,2394,Beach Head,Apr-14,"9,157.10","8,374.30",,,2024,,
5724,2394,Beach Head,May-14,"35,056.30","26,996.45",,,2024,,
5725,2394,Beach Head,Jun-14,"27,320.60","21,856.45",,,2024,,
5726,2394,Beach Head,Jul-14,"10,540.30","8,432.25",,,2024,,
5727,2394,Beach Head,Aug-14,"21,771.50","18,726.20",,,2024,,
5728,2394,Beach Head,Sep-14,"24,952.50","18,653.00","2,64,164.20","2,07,229.05",2024,,
5729,2394,Beach Head,Oct-14,"7,804.85","9,256.20",,,2024,,
5730,2394,Beach Head,Nov-14,"8,296.20","8,384.85",,,2024,,
5731,2394,Beach Head,Dec-14,"22,006.80","12,845.20",,,2024,,
5732,2394,Beach Head,Jan-15,"12,004.45","10,924.70",,,2024,,
5733,2394,Beach Head,Feb-15,"18,324.85","13,338.75",,,2024,,
5734,2394,Beach Head,Mar-15,"11,526.10","9,220.90",,,2024,,
5735,2394,Beach Head,Apr-15,"9,893.75","7,915.00",,,2024,,
5736,2394,Beach Head,May-15,"14,280.55","11,424.45",,,2024,,
5737,2394,Beach Head,Jun-15,"18,915.75","15,132.60",,,2024,,
5738,2394,Beach Head,Jul-15,"20,672.30","16,537.85",,,2024,,
5739,2394,Beach Head,Aug-15,"15,024.35","12,019.50",,,2024,,
5740,2394,Beach Head,Sep-15,"14,573.65","11,658.90","1,73,323.60","1,38,658.90",2024,,
5741,2394,Beach Head,Oct-15,"20,490.80","16,392.65",,,2024,,
5742,2394,Beach Head,Nov-15,"7,101.55","5,681.25",,,2024,,
5743,2394,Beach Head,Dec-15,"20,276.35","16,221.10",,,2024,,
5744,2394,Beach Head,Jan-16,"12,439.35","9,951.45",,,2024,,
5745,2394,Beach Head,Feb-16,"11,301.50","9,041.20",,,2024,,
5746,2394,Beach Head,Mar-16,"13,003.75","10,403.00",,,2024,,
5747,2394,Beach Head,Apr-16,"13,636.40","10,909.10",,,2024,,
5748,2394,Beach Head,May-16,"4,322.60","3,458.10",,,2024,,
5749,2394,Beach Head,Jun-16,"19,510.40","15,608.35",,,2024,,
5750,2394,Beach Head,Jul-16,"16,216.65","12,973.30",,,2024,,
5751,2394,Beach Head,Aug-16,"11,220.95","8,976.75",,,2024,,
5752,2394,Beach Head,Sep-16,"5,416.30","4,333.05","1,54,936.60","1,23,949.30",2024,,
5753,2394,Beach Head,Oct-16,"10,089.10","8,071.30",,,2024,,
5754,2394,Beach Head,Nov-16,"28,527.15","22,821.70",,,2024,,
5755,2394,Beach Head,Dec-16,"16,559.10","13,247.30",,,2024,,
5756,2394,Beach Head,Jan-17,"24,005.00","19,204.00",,,2024,,
5757,2394,Beach Head,Feb-17,"14,748.25","11,798.60",,,2024,,
5758,2394,Beach Head,Mar-17,"12,836.25","10,269.00",,,2024,,
5759,2394,Beach Head,Apr-17,"20,462.20","16,369.75",,,2024,,
5760,2394,Beach Head,May-17,"15,941.00","12,752.80",,,2024,,
5761,2394,Beach Head,Jun-17,"32,239.45","25,791.60",,,2024,,
5762,2394,Beach Head,Jul-17,"21,695.35","17,356.25",,,2024,,
5763,2394,Beach Head,Aug-17,"14,146.00","11,316.80",,,2024,,
5764,2394,Beach Head,Sep-17,"12,585.40","10,068.30","2,23,834.25","1,79,067.40",2024,,
5765,2394,Beach Head,Oct-17,"10,680.05","8,544.05",,,2024,,
5766,2394,Beach Head,Nov-17,"18,282.90","14,626.35",,,2024,,
5767,2394,Beach Head,Dec-17,"12,489.50","9,991.60",,,2024,,
5768,2394,Beach Head,Jan-18,"15,501.30","12,401.00",,,2024,,
5769,2394,Beach Head,Feb-18,"17,954.50","14,363.60",,,2024,,
5770,2394,Beach Head,Mar-18,"12,777.80","10,222.25",,,2024,,
5771,2394,Beach Head,Apr-18,"5,966.10","4,772.90",,,2024,,
5772,2394,Beach Head,May-18,"11,231.10","8,984.90",,,2024,,
5773,2394,Beach Head,Jun-18,"12,014.50","9,611.60",,,2024,,
5774,2394,Beach Head,Jul-18,"13,155.75","10,524.60",,,2024,,
5775,2394,Beach Head,Aug-18,"1,947.10","1,557.65",,,2024,,
5776,2394,Beach Head,Sep-18,"8,962.15","7,169.70","1,40,962.75","1,12,770.20",2024,,
5777,2394,Beach Head,Oct-18,"13,447.10","10,757.70",,,2024,,
5778,2394,Beach Head,Nov-18,"12,596.15","10,076.90",,,2024,,
5779,2394,Beach Head,Dec-18,"12,357.95","9,886.35",,,2024,,
5780,2394,Beach Head,Jan-19,"18,802.00","15,041.60",,,2024,,
5781,2394,Beach Head,Feb-19,"20,762.00","16,609.60",,,2024,,
5782,2394,Beach Head,Mar-19,"2,957.75","7,504.60",,,2024,,
5783,2394,Beach Head,Apr-19,"17,396.85","13,917.45",,,2024,,
5784,2394,Beach Head,May-19,"25,699.30","20,559.45",,,2024,,
5785,2394,Beach Head,Jun-19,"11,141.00","3,774.40",,,2024,,
5786,2394,Beach Head,Jul-19,"24,923.85","19,939.10",,,2024,,
5787,2394,Beach Head,Aug-19,"6,142.00","4,913.60",,,2024,,
5788,2394,Beach Head,Sep-19,"3,527.50","2,822.00","1,69,753.45","1,35,802.75",2024,,
5789,2394,Beach Head,Oct-19,"19,162.20","15,329.75",,,2024,,
5790,2394,Beach Head,Nov-19,"6,101.00","4,880.80",,,2024,,
5791,2394,Beach Head,Dec-19,"21,069.25","16,855.40",,,2024,,
5792,2394,Beach Head,Jan-20,"1,341.30","4,071.20",,,2024,,
5793,2394,Beach Head,Feb-20,"9,119.10","4,297.10",,,2024,,
5794,2394,Beach Head,Mar-20,"12,710.00","10,168.00",,,2024,,
5795,2394,Beach Head,"Apr-20
May-20",8.00,6.40,,,2024,,
5796,2394,Beach Head,Jun-20,"2,608.15","2,086.50",,,2024,,
5797,2394,Beach Head,Jul-20,"3,727.50","2,982.00",,,2024,,
5798,2394,Beach Head,Aug-20,"1,547.00","1,237.60",,,2024,,
5799,2394,Beach Head,Sep-20,"1,849.00","1,479.20","79,242.50","63,393.95",2024,,
5800,2394,Beach Head,Oct-20,"8,158.50","6,526.80",,,2024,,
5801,2394,Beach Head,Nov-20,"5,092.05","4,073.65",,,2024,,
5802,2394,Beach Head,Dec-20,"12,383.90","9,907.10",,,2024,,
5803,2394,Beach Head,Jan-21,"16,971.50","14,616.00",,,2024,,
5804,2394,Beach Head,Feb-21,"-3,733.30","1,439.60",,,2024,,
5805,2394,Beach Head,Mar-21,"12,228.55","4,317.80",,,2024,,
5806,2394,Beach Head,Apr-21,"5,831.35","5,671.90",,,2024,,
5807,2394,Beach Head,May-21,"8,833.25","6,059.80",,,2024,,
5808,2394,Beach Head,Jun-21,"10,892.75","8,714.20",,,2024,,
5809,2394,Beach Head,Jul-21,"16,529.35","13,223.50",,,2024,,
5810,2394,Beach Head,Aug-21,"13,554.65","10,843.70",,,2024,,
5811,2394,Beach Head,Sep-21,"4,076.00","3,260.80","1,10,818.55","88,654.85",2024,,
5812,2394,Beach Head,Oct-21,"8,681.55","10,193.25",,,2024,,
5813,2394,Beach Head,Nov-21,"6,593.00","2,026.40",,,2024,,
5814,2394,Beach Head,Dec-21,"38,541.20","30,832.95",,,2024,,
5815,2394,Beach Head,Jan-22,"14,665.75","11,732.60",,,2024,,
5816,2394,Beach Head,Feb-22,"15,570.55","12,456.45",,,2024,,
5817,2394,Beach Head,Mar-22,"17,452.15","13,961.70",,,2024,,
5818,2394,Beach Head,Apr-22,"17,844.85","14,275.90",,,2024,,
5819,2394,Beach Head,May-22,"15,372.25","12,297.80",,,2024,,
5820,2394,Beach Head,"Jun-22
Jul-22","14,905.25","11,924.20",,,2024,,
5821,2394,Beach Head,Aug-22,"7,839.30","6,271.45",,,2024,,
5822,2394,Beach Head,Sep-22,"2,279.00","1,823.20","1,59,744.85","1,27,795.90",2024,,
5823,2394,Beach Head,Oct-22,"10,152.40","21,499.20",,,2024,,
5824,2394,Beach Head,Nov-22,"26,187.40","10,647.45",,,2024,,
5825,2394,Beach Head,Dec-22,"27,188.65","18,676.10",,,2024,,
5826,2394,Beach Head,Jan-23,"9,599.25","7,679.40",,,2024,,
5827,2394,Beach Head,Feb-23,"10,027.10","8,021.70",,,2024,,
5828,2394,Beach Head,Mar-23,"20,103.95","16,083.15",,,2024,,
5829,2394,Beach Head,Apr-23,"12,173.90","9,739.10",,,2024,,
5830,2394,Beach Head,May-23,"16,166.35","20,463.50",,,2024,,
5831,2394,Beach Head,Jun-23,"24,624.05","12,168.85",,,2024,,
5832,2394,Beach Head,Jul-23,"15,316.95","12,253.55",,,2024,,
5833,2394,Beach Head,Aug-23,"8,336.80","6,813.70",,,2024,,
5834,2394,Beach Head,Sep-23,299.25,"3,011.60","1,80,176.05","1,47,057.30",2024,,
5835,2394,Beach Head,Oct-23,"-2,233.65","4,499.25",,,2024,,
5836,2394,Beach Head,Nov-23,"36,191.65","21,877.80",,,2024,,
5837,2394,Beach Head,Dec-23,"18,858.80","15,064.65",,,2024,,
5838,2394,Beach Head,Jan-24,"5,472.10","4,198.20",,,2024,,
5839,2394,Beach Head,Feb-24,"15,833.70","14,910.55",,,2024,,
5840,2394,Beach Head,Mar-24,"16,006.65","12,338.05",,,2024,,
5841,2394,Beach Head,"Apr-24
May-24","9,069.50","3,995.55",,,2024,,
5842,2394,Beach Head,Jun-24,,,,,2024,,
5843,2394,Beach Head,Jul-24,,,,,2024,,
5844,2394,Beach Head,Aug-24,,,,,2024,,
5845,2394,Beach Head,Sep-24,,,"99,198.75","76,884.05",2024,,
5846,2238,Palms,Oct-13,"57,190.08","47,476.85",,,2024,,
5847,2238,Palms,Nov-13,"54,715.05","42,425.25",,,2024,,
5848,2238,Palms,Dec-13,"75,632.70","60,506.20",,,2024,,
5849,2238,Palms,Jan-14,"63,626.65","47,493.00",,,2024,,
5850,2238,Palms,Feb-14,"60,378.10","49,599.45",,,2024,,
5851,2238,Palms,Mar-14,"58,302.40","45,344.90",,,2024,,
5852,2238,Palms,Apr-14,"41,472.95","34,924.40",,,2024,,
5853,2238,Palms,May-14,"66,540.76","53,266.90",,,2024,,
5854,2238,Palms,Jun-14,"75,015.49","59,554.20",,,2024,,
5855,2238,Palms,Jul-14,"67,241.95","52,471.50",,,2024,,
5856,2238,Palms,Aug-14,"62,174.10","49,739.30",,,2024,,
5857,2238,Palms,Sep-14,"68,412.95","54,730.40","7,50,703.18","5,97,532.35",2024,,
5858,2238,Palms,Oct-14,"43,226.75","34,581.40",,,2024,,
5859,2238,Palms,Nov-14,"57,463.23","49,085.65",,,2024,,
5860,2238,Palms,Dec-14,"83,067.02","63,338.50",,,2024,,
5861,2238,Palms,Jan-15,"50,118.30","40,094.65",,,2024,,
5862,2238,Palms,Feb-15,"55,515.60","44,412.50",,,2024,,
5863,2238,Palms,Mar-15,"49,421.40","39,537.10",,,2024,,
5864,2238,Palms,Apr-15,"72,853.80","58,283.05",,,2024,,
5865,2238,Palms,May-15,"43,588.55","34,870.85",,,2024,,
5866,2238,Palms,Jun-15,"82,653.35","66,122.70",,,2024,,
5867,2238,Palms,Jul-15,"65,741.95","52,593.55",,,2024,,
5868,2238,Palms,Aug-15,"35,482.55","28,386.00",,,2024,,
5869,2238,Palms,Sep-15,"64,961.55","51,969.25","7,04,094.05","5,63,275.20",2024,,
5870,2238,Palms,Oct-15,"54,212.55","43,370.05",,,2024,,
5871,2238,Palms,Nov-15,"55,085.40","44,068.35",,,2024,,
5872,2238,Palms,Dec-15,"69,228.85","55,383.10",,,2024,,
5873,2238,Palms,Jan-16,"43,037.95","34,430.35",,,2024,,
5874,2238,Palms,Feb-16,"56,174.85","44,939.90",,,2024,,
5875,2238,Palms,Mar-16,"40,266.60","32,213.30",,,2024,,
5876,2238,Palms,Apr-16,"57,813.25","47,359.00",,,2024,,
5877,2238,Palms,May-16,"84,364.00","67,491.25",,,2024,,
5878,2238,Palms,Jun-16,"53,972.90","43,178.30",,,2024,,
5879,2238,Palms,Jul-16,"53,742.45","42,993.95",,,2024,,
5880,2238,Palms,Aug-16,"58,781.90","47,025.50",,,2024,,
5881,2238,Palms,Sep-16,"52,303.75","41,843.00","6,78,984.45","5,44,296.05",2024,,
5882,2238,Palms,Oct-16,"57,236.65","45,789.30",,,2024,,
5883,2238,Palms,Nov-16,"81,461.10","65,168.90",,,2024,,
5884,2238,Palms,Dec-16,"40,275.70","32,220.60",,,2024,,
5885,2238,Palms,Jan-17,"51,910.05","41,528.05",,,2024,,
5886,2238,Palms,Feb-17,"61,218.05","48,974.45",,,2024,,
5887,2238,Palms,Mar-17,"64,865.40","51,892.35",,,2024,,
5888,2238,Palms,Apr-17,"60,078.45","48,141.50",,,2024,,
5889,2238,Palms,May-17,"85,610.50","68,409.65",,,2024,,
5890,2238,Palms,Jun-17,"61,723.05","49,378.45",,,2024,,
5891,2238,Palms,Jul-17,"40,582.65","32,466.10",,,2024,,
5892,2238,Palms,Aug-17,"57,368.95","45,895.15",,,2024,,
5893,2238,Palms,Sep-17,"44,352.55","35,482.05","7,06,683.10","5,65,346.55",2024,,
5894,2238,Palms,Oct-17,"71,183.45","56,946.75",,,2024,,
5895,2238,Palms,Nov-17,"44,480.45","35,584.35",,,2024,,
5896,2238,Palms,Dec-17,"41,246.65","32,997.30",,,2024,,
5897,2238,Palms,Jan-18,"65,322.40","52,257.90",,,2024,,
5898,2238,Palms,Feb-18,"40,157.80","32,126.25",,,2024,,
5899,2238,Palms,Mar-18,"50,828.55","40,662.85",,,2024,,
5900,2238,Palms,Apr-18,"58,959.45","47,167.55",,,2024,,
5901,2238,Palms,May-18,"88,870.20","71,096.20",,,2024,,
5902,2238,Palms,Jun-18,"75,208.10","60,166.45",,,2024,,
5903,2238,Palms,Jul-18,"38,660.30","30,928.25",,,2024,,
5904,2238,Palms,Aug-18,"85,671.55","68,537.25",,,2024,,
5905,2238,Palms,Sep-18,"62,313.25","49,850.60","7,22,902.15","5,78,321.70",2024,,
5906,2238,Palms,Oct-18,"78,514.20","62,811.35",,,2024,,
5907,2238,Palms,Nov-18,"85,348.75","68,279.00",,,2024,,
5908,2238,Palms,Dec-18,"41,580.00","33,264.00",,,2024,,
5909,2238,Palms,Jan-19,"45,021.58","46,343.70",,,2024,,
5910,2238,Palms,Feb-19,"60,779.51","49,526.10",,,2024,,
5911,2238,Palms,Mar-19,"39,772.87","33,244.65",,,2024,,
5912,2238,Palms,Apr-19,"1,16,985.70","93,588.55",,,2024,,
5913,2238,Palms,May-19,"1,03,312.40","82,649.90",,,2024,,
5914,2238,Palms,Jun-19,"88,837.79","58,415.00",,,2024,,
5915,2238,Palms,Jul-19,"59,623.75","47,699.00",,,2024,,
5916,2238,Palms,Aug-19,"44,180.75","35,344.60",,,2024,,
5917,2238,Palms,Sep-19,"61,057.25","51,748.00","8,25,014.55","6,62,913.85",2024,,
5918,2238,Palms,Oct-19,"71,557.70","54,343.95",,,2024,,
5919,2238,Palms,Nov-19,"80,832.60","64,666.10",,,2024,,
5920,2238,Palms,Dec-19,"79,397.60","63,518.10",,,2024,,
5921,2238,Palms,Jan-20,"63,009.40","53,446.75",,,2024,,
5922,2238,Palms,Feb-20,"76,106.30","65,199.60",,,2024,,
5923,2238,Palms,Mar-20,"96,776.95","70,067.80",,,2024,,
5924,2238,Palms,"Apr-20
May-20","9,865.10","7,892.10",,,2024,,
5925,2238,Palms,Jun-20,"43,477.05","34,781.65",,,2024,,
5926,2238,Palms,"Jul-20
Aug-20","38,464.35","30,771.45",,,2024,,
5927,2238,Palms,Sep-20,"39,743.40","31,794.70","5,99,230.45","4,76,482.20",2024,,
5928,2238,Palms,Oct-20,"41,343.20","33,074.55",,,2024,,
5929,2238,Palms,Nov-20,"56,750.80","45,400.65",,,2024,,
5930,2238,Palms,Dec-20,"31,795.00","41,565.25",,,2024,,
5931,2238,Palms,Jan-21,"18,897.55","6,325.30",,,2024,,
5932,2238,Palms,Feb-21,"6,885.20","7,237.90",,,2024,,
5933,2238,Palms,Mar-21,"94,423.40","66,472.50",,,2024,,
5934,2238,Palms,Apr-21,"31,030.90","24,824.75",,,2024,,
5935,2238,Palms,May-21,"40,049.15","32,039.30",,,2024,,
5936,2238,Palms,Jun-21,"57,196.60","45,757.25",,,2024,,
5937,2238,Palms,Jul-21,"42,252.05","35,020.65",,,2024,,
5938,2238,Palms,Aug-21,"68,709.10","53,748.25",,,2024,,
5939,2238,Palms,Sep-21,"39,861.00","31,888.80","5,29,193.95","4,23,355.15",2024,,
5940,2238,Palms,Oct-21,"55,187.35","44,149.90",,,2024,,
5941,2238,Palms,Nov-21,"51,019.90","40,815.95",,,2024,,
5942,2238,Palms,Dec-21,"46,100.10","38,591.10",,,2024,,
5943,2238,Palms,Jan-22,"10,533.10","10,117.50",,,2024,,
5944,2238,Palms,Feb-22,"35,681.70","30,416.45",,,2024,,
5945,2238,Palms,Mar-22,"78,732.20","57,712.55",,,2024,,
5946,2238,Palms,Apr-22,"60,777.55","48,622.05",,,2024,,
5947,2238,Palms,May-22,"51,115.95","40,892.75",,,2024,,
5948,2238,Palms,Jun-22,"41,363.40","38,066.65",,,2024,,
5949,2238,Palms,Jul-22,"57,585.50","44,681.20",,,2024,,
5950,2238,Palms,Aug-22,"57,795.90","42,648.00",,,2024,,
